CVE-2022-27404 - CRITICAL -  FreeType: Buffer Overflow
CVE-2018-1061 - HIGH -  python: DOS via regular expression backtracking in difflib.IS_LINE_JUNK method in difflib
CVE-2018-1060 - HIGH -  python: DOS via regular expression catastrophic backtracking in apop() method in pop3lib
CVE-2017-18640 - HIGH -  snakeyaml: Billion laughs attack via alias feature
CVE-2018-8740 - HIGH -  sqlite: NULL pointer dereference with databases with schema corrupted with CREATE TABLE AS allows for denial of service
CVE-2019-9936 - HIGH -  sqlite: heap-based buffer over-read in function fts5HashEntrySort in sqlite3.c
CVE-2019-9937 - HIGH -  sqlite: null-pointer dereference in function fts5ChunkIterate in sqlite3.c
CVE-2019-0203 - HIGH -  subversion: NULL pointer dereference in svnserve leading to an unauthenticated remote DoS
CVE-2020-14782 - LOW -  OpenJDK: Certificate blacklist bypass via alternate certificate encodings (Libraries, 8237995)
CVE-2020-14781 - LOW -  OpenJDK: Credentials sent over unencrypted LDAP connection (JNDI, 8237990)
CVE-2020-14779 - LOW -  OpenJDK: High memory usage during deserialization of Proxy class with many interfaces (Serialization, 8236862)
CVE-2020-14797 - LOW -  OpenJDK: Incomplete check for invalid characters in URI to path conversion (Libraries, 8242685)
CVE-2022-21248 - LOW -  OpenJDK: Incomplete deserialization class filtering in ObjectInputStream (Serialization, 8264934)
CVE-2020-2659 - LOW -  OpenJDK: Incomplete enforcement of maxDatagramSockets limit in DatagramChannelImpl (Networking, 8231795)
CVE-2018-3136 - LOW -  OpenJDK: Incorrect handling of unsigned attributes in signed Jar manifests (Security, 8194534)
CVE-2018-3139 - LOW -  OpenJDK: Leak of sensitive header data via HTTP redirect (Networking, 8196902)
CVE-2022-21443 - LOW -  OpenJDK: Missing check for negative ObjectIdentifier (Libraries, 8275151)
CVE-2020-14798 - LOW -  OpenJDK: Missing maximum length check in WindowsNativeDispatcher.asNativeBuffer() (Libraries, 8242695)
CVE-2020-14796 - LOW -  OpenJDK: Missing permission check in path to URI conversion (Libraries, 8242680)
CVE-2019-2422 - LOW -  OpenJDK: memory disclosure in FileChannelImpl (Libraries, 8206290)
CVE-2017-6519 - LOW -  avahi: Multicast DNS responds to unicast queries outside of local network
CVE-2014-8166 - LOW -  cups: code execution via unescape ANSI escape sequences
CVE-2017-2870 - LOW -  gdk-pixbuf2: Integer overflow in tiff_image_parse function
CVE-2017-6314 - LOW -  gdk-pixbuf: Infinite loop in io-tiff.c
CVE-2017-6313 - LOW -  gdk-pixbuf: Integer underflow in io-icns.c
CVE-2017-15298 - LOW -  git: Mishandling layers of tree objects
CVE-2022-24975 - LOW -  git: The --mirror option for git leaks secret for deleted content, aka the "GitBleed"
CVE-2018-1000021 - LOW -  git: client prints server-sent ANSI escape codes to the terminal, allowing for unverified messages to potentially execute arbitrary commands
CVE-2012-0039 - LOW -  glib2: hash table collisions CPU usage DoS
CVE-2017-11462 - LOW -  krb5: Automatic sec context deletion could lead to double-free
CVE-2017-15088 - LOW -  krb5: Buffer overflow in get_matching_data()
CVE-2019-2201 - LOW -  libjpeg-turbo: several integer overflows and subsequent segfaults when attempting to compress/decompress gigapixel images
CVE-2021-4214 - LOW -  libpng: hardcoded value leads to heap-overflow
CVE-2020-35521 - LOW -  libtiff: Memory allocation failure in tiff2rgba
CVE-2020-35522 - LOW -  libtiff: Memory allocation failure in tiff2rgba
CVE-2017-17973 - LOW -  libtiff: heap-based use after free in tiff2pdf.c:t2p_writeproc
CVE-2015-9262 - LOW -  libxcursor: 1-byte heap-based overflow in _XcursorThemeInherits function in library.c
CVE-2018-15853 - LOW -  libxkbcommon: Endless recursion in xkbcomp/expr.c resulting in a crash
CVE-2018-15856 - LOW -  libxkbcommon: Infinite loop when reaching EOL unexpectedly resulting in a crash
CVE-2018-15857 - LOW -  libxkbcommon: Invalid free in ExprAppendMultiKeysymList resulting in a crash
CVE-2018-15861 - LOW -  libxkbcommon: NULL pointer dereference in ExprResolveLhs resulting in a crash
CVE-2018-15862 - LOW -  libxkbcommon: NULL pointer dereference in LookupModMask resulting in a crash
CVE-2018-15863 - LOW -  libxkbcommon: NULL pointer dereference in ResolveStateAndPredicate resulting in a crash
CVE-2018-15864 - LOW -  libxkbcommon: NULL pointer dereference in resolve_keysym resulting in a crash
CVE-2018-15854 - LOW -  libxkbcommon: NULL pointer dereference resulting in a crash
CVE-2018-15858 - LOW -  libxkbcommon: NULL pointer dereference when handling invalid aliases in CopyKeyAliasesToKeymap resulting in a crash
CVE-2018-15855 - LOW -  libxkbcommon: NULL pointer dereference when handling xkb_geometry
CVE-2018-15859 - LOW -  libxkbcommon: NULL pointer dereference when parsing invalid atoms in ExprResolveLhs resulting in a crash
CVE-2018-17983 - LOW -  mercurial: Out-of-bounds read in cext/manifest.c
CVE-2021-3601 - LOW -  openssl: Certificate with CA:FALSE is accepted as valid CA cert
CVE-2008-4108 - LOW -  python: Generic FAQ wizard moving tool insecure auxiliary /tmp file usage (symlink attack possible)
CVE-2019-9674 - LOW -  python: Nested zip file (Zip bomb) vulnerability in Lib/zipfile.py
CVE-2004-0971 - LOW -  security flaw
CVE-2017-13685 - LOW -  sqlite: Local DoS via dump_callback function
CVE-2021-4217 - LOW -  unzip: Null pointer dereference in Unicode strings code
CVE-2021-37600 - LOW -  util-linux: integer overflow can lead to buffer overflow in get_sem_elements() in sys-utils/ipcutils.c
CVE-2021-4209 - MEDIUM -  GnuTLS: Null pointer dereference in MD_UPDATE
CVE-2022-22747 - MEDIUM -  Mozilla: Crash when handling empty pkcs7 sequence
CVE-2022-21305 - MEDIUM -  OpenJDK: Array indexing issues in LIRGenerator (Hotspot, 8272014)
CVE-2022-21340 - MEDIUM -  OpenJDK: Excessive resource use when reading JAR manifest attributes (Libraries, 8272026)
CVE-2022-21434 - MEDIUM -  OpenJDK: Improper object-to-string conversion in AnnotationInvocationHandler (Libraries, 8277672)
CVE-2022-21293 - MEDIUM -  OpenJDK: Incomplete checks of StringBuffer and StringBuilder during deserialization (Libraries, 8270392)
CVE-2021-2163 - MEDIUM -  OpenJDK: Incomplete enforcement of JAR signing disabled algorithms (Libraries, 8249906)
CVE-2022-21294 - MEDIUM -  OpenJDK: Incorrect IdentityHashMap size checks during deserialization (Libraries, 8270416)
CVE-2022-21296 - MEDIUM -  OpenJDK: Incorrect access checks in XMLEntityManager (JAXP, 8270498)
CVE-2018-3214 - MEDIUM -  OpenJDK: Infinite loop in RIFF format reader (Sound, 8205361)
CVE-2022-21299 - MEDIUM -  OpenJDK: Infinite loop related to incorrect handling of newlines in XMLEntityScanner (JAXP, 8270646)
CVE-2022-21282 - MEDIUM -  OpenJDK: Insufficient URI checks in the XSLT TransformerImpl (JAXP, 8270492)
CVE-2022-21341 - MEDIUM -  OpenJDK: Insufficient checks when deserializing exceptions in ObjectInputStream (Serialization, 8272236)
CVE-2022-21365 - MEDIUM -  OpenJDK: Integer overflow in BMPImageReader (ImageIO, 8273838)
CVE-2020-14792 - MEDIUM -  OpenJDK: Integer overflow leading to out-of-bounds access (Hotspot, 8241114)
CVE-2018-3180 - MEDIUM -  OpenJDK: Missing endpoint identification algorithm check during TLS session resumption (JSSE, 8202613)
CVE-2022-21496 - MEDIUM -  OpenJDK: URI parsing inconsistencies (JNDI, 8278972)
CVE-2022-21349 - MEDIUM -  OpenJDK: Unaligned memory access in ContextualGlyphSubstProc2 (2D, 8273748)
CVE-2022-21426 - MEDIUM -  OpenJDK: Unbounded memory allocation when compiling crafted XPath expressions (JAXP, 8270504)
CVE-2022-21283 - MEDIUM -  OpenJDK: Unexpected exception thrown in regex Pattern (Libraries, 8268813)
CVE-2018-0495 - MEDIUM -  ROHNP: Key Extraction Side Channel in Multiple Crypto Libraries
CVE-2021-3468 - MEDIUM -  avahi: Local DoS by event-busy-loop from writing long lines to /run/avahi-daemon/socket
CVE-2017-15422 - MEDIUM -  chromium-browser: integer overflow in icu
CVE-2017-18248 - MEDIUM -  cups: Invalid usernames handled in scheduler/ipp.c:add_job() allow remote attackers to cause a denial of service
CVE-2018-4181 - MEDIUM -  cups: Manipulation of cupsd.conf by a local attacker resulting in limited reads of arbitrary files as root
CVE-2018-4300 - MEDIUM -  cups: Session cookie generated by the CUPS web interface is easy to guess
CVE-2020-10001 - MEDIUM -  cups: access to uninitialized buffer in ipp.c
CVE-2019-5094 - MEDIUM -  e2fsprogs: Crafted ext4 partition leads to out-of-bounds write
CVE-2021-0561 - MEDIUM -  flac: out of bound write in append_to_verify_fifo_interleaved_ of stream_encoder.c
CVE-2020-0499 - MEDIUM -  flac: out-of-bounds read can lead to denial of service
CVE-2019-15133 - MEDIUM -  giflib: divide-by-zero exception in the decoder function DGifSlurp in dgif_lib.c
CVE-2016-3977 - MEDIUM -  giflib: heap buffer overflow in gif2rgb
CVE-2020-13645 - MEDIUM -  glib-networking: GTlsClientConnection silently ignores unset server identity
CVE-2017-12133 - MEDIUM -  glibc: Use-after-free read access in clntudp_call in sunrpc
CVE-2018-10846 - MEDIUM -  gnutls: "Just in Time" PRIME + PROBE cache-based side channel attack can lead to plaintext recovery
CVE-2018-10844 - MEDIUM -  gnutls: HMAC-SHA-256 vulnerable to Lucky thirteen attack due to not enough dummy function calls
CVE-2018-10845 - MEDIUM -  gnutls: HMAC-SHA-384 vulnerable to Lucky thirteen attack due to use of wrong constant
CVE-2018-16435 - MEDIUM -  lcms2: Integer overflow in AllocateDataSet() in cmscgats.c leading to heap-based buffer overflow
CVE-2018-1152 - MEDIUM -  libjpeg-turbo: Divide by zero allows for denial of service via crafted BMP image
CVE-2019-20446 - MEDIUM -  librsvg: Resource exhaustion via crafted SVG file with nested patterns
CVE-2022-1354 - MEDIUM -  libtiff: heap-buffer-overflow in TIFFReadRawDataStriped() in tiffinfo.c
CVE-2022-1622 - MEDIUM -  libtiff: out-of-bounds read in LZWDecode
CVE-2022-1623 - MEDIUM -  libtiff: out-of-bounds read in LZWDecode
CVE-2022-1355 - MEDIUM -  libtiff: stack-buffer-overflow in tiffcp.c in main()
CVE-2017-14633 - MEDIUM -  libvorbis: Out-of-bounds array read in the function mapping0_forward()
CVE-2017-5969 - MEDIUM -  libxml2: Null pointer dereference in xmlSaveDoc implementation
CVE-2022-29824 - MEDIUM -  libxml2: integer overflows in xmlBuf and xmlBuffer lead to out-of-bounds write
CVE-2019-3902 - MEDIUM -  mercurial: Path-checking logic bypass via symlinks and subrepositories
CVE-2020-12401 - MEDIUM -  nss: ECDSA timing attack mitigation bypass
CVE-2018-18508 - MEDIUM -  nss: NULL pointer dereference in several CMS functions resulting in a denial of service
CVE-2020-12400 - MEDIUM -  nss: P-384 and P-521 implementation uses a side-channel vulnerable modular inversion function
CVE-2020-6829 - MEDIUM -  nss: Side channel attack on ECDSA signature generation
CVE-2020-12402 - MEDIUM -  nss: Side channel vulnerabilities during RSA key generation
CVE-2020-12399 - MEDIUM -  nss: Timing attack on DSA signature generation
CVE-2021-4189 - MEDIUM -  python: ftplib should not use the host from the PASV response
CVE-2021-45346 - MEDIUM -  sqlite: crafted SQL query allows a malicious user to obtain sensitive information
CVE-2021-28544 - MEDIUM -  subversion: SVN authz protected copyfrom paths regression
CVE-2018-11782 - MEDIUM -  subversion: remotely triggerable DoS vulnerability in svnserve 'get-deleted-rev'
CVE-2021-3997 - MEDIUM -  systemd: Uncontrolled recursion in systemd-tmpfiles when removing files
DLA-2593-1 - UNKNOWN -  ca-certificates - whitelist Symantec CA
DLA-2948-1 - UNKNOWN -  debian-archive-keyring - security update
DSA-4121-1 - UNKNOWN -  gcc-6 - update
DLA-2759-1 - UNKNOWN -  gnutls28 - security update
DLA-2836-2 - UNKNOWN -  nss - regression update
DLA-2412-2 - UNKNOWN -  openjdk-8 - regression update
DLA-2761-1 - UNKNOWN -  openssl1.0 - security update
DSA-4509-2 - UNKNOWN -  subversion - update
DSA-4367-2 - UNKNOWN -  systemd - regression update
DLA-2963-1 - UNKNOWN -  tzdata - new timezone database
DLA-2424-1 - UNKNOWN -  tzdata - new upstream version
DLA-2509-1 - UNKNOWN -  tzdata - new upstream version
DLA-2542-1 - UNKNOWN -  tzdata - new upstream version
DLA-2797-1 - UNKNOWN -  tzdata - new upstream version
