CVE-2022-27404 - CRITICAL -  FreeType: Buffer Overflow
CVE-2019-7221 - HIGH -  Kernel: KVM: nVMX: use-after-free of the hrtimer for emulation of the preemption timer
CVE-2019-6974 - HIGH -  Kernel: KVM: potential use-after-free via kvm_ioctl_create_device()
CVE-2019-10639 - HIGH -  Kernel: net: using kernel space address bits to derive IP ID may potentially break KASLR
CVE-2019-11478 - HIGH -  Kernel: tcp: excessive resource consumption while processing SACK blocks allows remote denial of service
CVE-2019-11477 - HIGH -  Kernel: tcp: integer overflow while processing SACK blocks allows remote denial of service
CVE-2019-3900 - HIGH -  Kernel: vhost_net: infinite loop while receiving packets leads to DoS
CVE-2017-12613 - HIGH -  apr: Out-of-bounds array deref in apr_time_exp*() functions
CVE-2018-6543 - HIGH -  binutils:  integer overflow in load_specific_debug_section function in objdump.c
CVE-2017-12454 - HIGH -  binutils: Arbitrary memory read in _bfd_vms_slurp_egs function
CVE-2017-14729 - HIGH -  binutils: Heap buffer overflow in the *_get_synthetic_symtab functions
CVE-2017-12799 - HIGH -  binutils: Heap-based 1 byte buffer over-write in elf_read_notes function in bfd/elf.c
CVE-2018-7208 - HIGH -  binutils: Improper bounds check in coffgen.c:coff_pointerize_aux() allows for denial of service when parsing a crafted COFF file
CVE-2017-14333 - HIGH -  binutils: Insuficient input validation in process_version_sections function in readelf.c
CVE-2018-6323 - HIGH -  binutils: Integer overflow in elf_object_p function in elfcode.h
CVE-2017-14745 - HIGH -  binutils: Integer overflow in the *_get_synthetic_symtab functions
CVE-2018-7643 - HIGH -  binutils: Integer overflow in the display_debug_ranges function resulting in crash
CVE-2017-12457 - HIGH -  binutils: NULL pointer dereference in bfd_make_section_with_flags function
CVE-2017-13710 - HIGH -  binutils: NULL pointer dereference in the setup_group function
CVE-2017-12448 - HIGH -  binutils: heap use after free in bfd_cache_close function
CVE-2017-12453 - HIGH -  binutils: out of bounds heap read in __bfd_vms_slurp_eeom function
CVE-2017-12449 - HIGH -  binutils: out of bounds heap read in _bfd_vms_save_sized_string function
CVE-2017-12452 - HIGH -  binutils: out of bounds heap read in bfd_mach_o_i386_canonicalize_one_reloc function
CVE-2017-12455 - HIGH -  binutils: out of bounds heap read in evax_bfd_print_emh function
CVE-2017-12458 - HIGH -  binutils: out of bounds heap read in nlm_swap_auxiliary_headers_in function
CVE-2017-12456 - HIGH -  binutils: out of bounds heap read in read_symbol_stabs_debugging_inf function
CVE-2017-12450 - HIGH -  binutils: out of bounds heap write in alpha_vms_object_p function
CVE-2017-12459 - HIGH -  binutils: out of bounds heap write in bfd_mach_o_read_symtab_strtab function
CVE-2017-12451 - HIGH -  binutils: out of bounds stack read in _bfd_xcoff_read_ar_hdr function
CVE-2018-1128 - HIGH -  ceph: cephx protocol is vulnerable to replay attack
CVE-2017-5130 - HIGH -  chromium-browser: heap overflow in libxml2
CVE-2020-8231 - HIGH -  curl: Expired pointer dereference via multi API with CURLOPT_CONNECT_ONLY option set
CVE-2020-8177 - HIGH -  curl: Incorrect argument check can allow remote servers to overwrite local files
CVE-2020-8286 - HIGH -  curl: Inferior OCSP verification
CVE-2020-8285 - HIGH -  curl: Malicious FTP server can trigger stack overflow when CURLOPT_CHUNK_BGN_FUNCTION is used
CVE-2018-16890 - HIGH -  curl: NTLM type-2 heap out-of-bounds buffer read
CVE-2021-22946 - HIGH -  curl: Requirement to use TLS not properly enforced for IMAP, POP3, and FTP protocols
CVE-2019-3823 - HIGH -  curl: SMTP end-of-response out-of-bounds read
CVE-2019-5436 - HIGH -  curl: TFTP receive heap buffer overflow in tftp_receive_packet() function
CVE-2019-19906 - HIGH -  cyrus-sasl: denial of service in _sasl_add_string function
CVE-2022-24407 - HIGH -  cyrus-sasl: failure to properly escape SQL input allows an attacker to execute arbitrary SQL commands
CVE-2022-1304 - HIGH -  e2fsprogs: out-of-bounds read/write via crafted filesystem
CVE-2021-46143 - HIGH -  expat: Integer overflow in doProlog in xmlparse.c
CVE-2022-22825 - HIGH -  expat: Integer overflow in lookup in xmlparse.c
CVE-2022-22826 - HIGH -  expat: Integer overflow in nextScaffoldPart in xmlparse.c
CVE-2022-22827 - HIGH -  expat: Integer overflow in storeAtts in xmlparse.c
CVE-2021-45960 - HIGH -  expat: Large number of prefixed XML attributes on a single tag can crash libexpat
CVE-2019-15903 - HIGH -  expat: heap-based buffer over-read via crafted XML input
CVE-2018-20843 - HIGH -  expat: large number of colons in input makes parser consume high amount of resources, leading to DoS
CVE-2019-8907 - HIGH -  file: do_core_note in readelf.c allows remote attackers to cause a denial of service
CVE-2018-12886 - HIGH -  gcc: spilling of stack protection address in cfgexpand.c and function.c leads to stack-overflow protection bypass
CVE-2019-13012 - HIGH -  glib2: insecure permissions for files and directories
CVE-2021-27218 - HIGH -  glib: integer overflow in g_byte_array_new_take function when called with a buffer of 4GB or more on a 64-bit platform
CVE-2021-27219 - HIGH -  glib: integer overflow in g_bytes_new function on 64-bit platforms due to an implicit cast from 64 bits to 32 bits
CVE-2021-3326 - HIGH -  glibc: Assertion failure in ISO-2022-JP-3 gconv module related to combining characters
CVE-2017-1000409 - HIGH -  glibc: Buffer overflow triggerable via LD_LIBRARY_PATH
CVE-2017-16997 - HIGH -  glibc: Incorrect handling of RPATH in elf/dl-load.c can be used to execute code loaded from arbitrary libraries
CVE-2017-1000408 - HIGH -  glibc: Memory leak reachable via LD_HWCAP_MASK
CVE-2021-3999 - HIGH -  glibc: Off-by-one buffer overflow/underflow in getcwd()
CVE-2020-1751 - HIGH -  glibc: array overflow in backtrace functions for powerpc
CVE-2009-5155 - HIGH -  glibc: parse_reg_exp in posix/regcomp.c misparses alternatives leading to denial of service or trigger incorrect result
CVE-2018-1000001 - HIGH -  glibc: realpath() buffer underflow when getcwd() returns relative path allows privilege escalation
CVE-2020-1752 - HIGH -  glibc: use-after-free in glob() function when expanding ~user
CVE-2021-43618 - HIGH -  gmp: Integer overflow and resultant buffer overflow via crafted input
CVE-2018-1000858 - HIGH -  gnupg2: Cross site request forgery in dirmngr resulting in an information disclosure or denial of service
CVE-2019-3829 - HIGH -  gnutls: use-after-free/double-free in certificate verification
CVE-2022-1271 - HIGH -  gzip: arbitrary-file-write vulnerability
CVE-2019-9506 - HIGH -  hardware: bluetooth: BR/EDR encryption key negotiation attacks (KNOB)
CVE-2021-31618 - HIGH -  httpd: NULL pointer dereference on specially crafted HTTP/2 request
CVE-2021-34798 - HIGH -  httpd: NULL pointer dereference via malformed requests
CVE-2020-9490 - HIGH -  httpd: Push diary crash on specifically crafted HTTP/2 header
CVE-2021-33193 - HIGH -  httpd: Request splitting via HTTP/2 method injection and mod_proxy
CVE-2020-35452 - HIGH -  httpd: Single zero byte stack overflow in mod_auth_digest
CVE-2019-10081 - HIGH -  httpd: memory corruption on early pushes
CVE-2019-0217 - HIGH -  httpd: mod_auth_digest: access control bypass due to race condition
CVE-2020-11993 - HIGH -  httpd: mod_http2 concurrent pool usage
CVE-2022-22719 - HIGH -  httpd: mod_lua: Use of uninitialized value of in r:parsebody
CVE-2021-26690 - HIGH -  httpd: mod_session: NULL pointer dereference when parsing Cookie header
CVE-2018-17199 - HIGH -  httpd: mod_session_cookie does not respect expiry time
CVE-2021-44224 - HIGH -  httpd: possible NULL dereference or SSRF in forward proxy configurations
CVE-2019-0211 - HIGH -  httpd: privilege escalation from modules scripts
CVE-2019-0155 - HIGH -  hw: Intel GPU blitter manipulation can allow for arbitrary kernel memory write
CVE-2019-16413 - HIGH -  kernel:  i_size_read() infinite loop leads to denial of service
CVE-2022-1247 - HIGH -  kernel: A race condition bug in rose_connect()
CVE-2020-27815 - HIGH -  kernel: Array index out of bounds access when setting extended attributes on journaling filesystems.
CVE-2021-34981 - HIGH -  kernel: Bluetooth CMTP Module Double Free Privilege Escalation Vulnerability
CVE-2021-4157 - HIGH -  kernel: Buffer overwrite in decode_nfs_fh function
CVE-2019-10220 - HIGH -  kernel: CIFS: Relative paths injection in directory entry lists
CVE-2019-11487 - HIGH -  kernel: Count overflow in FUSE request leading to use-after-free issues.
CVE-2020-16119 - HIGH -  kernel: DCCP CCID structure use-after-free may lead to DoS or code execution
CVE-2022-1011 - HIGH -  kernel: FUSE allows UAF reads of write() buffers, allowing theft of (partial) /etc/shadow hashes
CVE-2020-25645 - HIGH -  kernel: Geneve/IPsec traffic may be unencrypted between two Geneve endpoints
CVE-2019-3846 - HIGH -  kernel: Heap overflow in mwifiex_update_bss_desc_with_ie function in marvell/mwifiex/scan.c
CVE-2020-25705 - HIGH -  kernel: ICMP rate limiting can be used for DNS poisoning attack
CVE-2021-22543 - HIGH -  kernel: Improper handling of VM_IO|VM_PFNMAP vmas in KVM can bypass RO checks
CVE-2018-1000026 - HIGH -  kernel: Improper validation in bnx2x network card driver can allow for denial of service attacks via crafted packet
CVE-2022-27223 - HIGH -  kernel: In drivers/usb/gadget/udc/udc-xilinx.c the endpoint index is not validated
CVE-2020-12362 - HIGH -  kernel: Integer overflow in Intel(R) Graphics Drivers
CVE-2021-29154 - HIGH -  kernel: Local privilege escalation due to incorrect BPF JIT branch displacement computation
CVE-2019-16995 - HIGH -  kernel: Memory leak in hsr_dev_finalize() in net/hsr/hsr_device.c
CVE-2021-3506 - HIGH -  kernel: Out of bounds memory access bug in get_next_net_page() in fs/f2fs/node.c
CVE-2020-29370 - HIGH -  kernel: Race condition in SLUB bulk alloc slowpath
CVE-2017-18249 - HIGH -  kernel: Race condition in fs/f2fs/node.c:add_free_nid() function allows local users to cause denial of service
CVE-2021-4202 - HIGH -  kernel: Race condition in nci_request() leads to use after free while the device is getting removed
CVE-2021-23133 - HIGH -  kernel: Race condition in sctp_destroy_sock list_del
CVE-2020-28374 - HIGH -  kernel: SCSI target (LIO) write to any block on ILO backstore
CVE-2021-3653 - HIGH -  kernel: SVM nested virtualization issue in KVM (AVIC support)
CVE-2022-1012 - HIGH -  kernel: Small table perturb size in the TCP source port generation algorithm can lead to information leak
CVE-2018-18281 - HIGH -  kernel: TLB flush happens too late on mremap
CVE-2020-25212 - HIGH -  kernel: TOCTOU mismatch in the NFS client code
CVE-2021-39685 - HIGH -  kernel: USB gadget buffer overflow
CVE-2021-1048 - HIGH -  kernel: Use After Free in epoll_loop_check_proc() which could result in a local privilege escalation
CVE-2020-14356 - HIGH -  kernel: Use After Free vulnerability in cgroup BPF component
CVE-2021-3347 - HIGH -  kernel: Use after free via PI futex state
CVE-2022-1679 - HIGH -  kernel: Use-After-Free in ath9k_htc_probe_device() could cause an escalation of privileges
CVE-2018-20856 - HIGH -  kernel: Use-after-free in __blk_drain_queue() function in block/blk-core.c
CVE-2019-2215 - HIGH -  kernel: Use-after-free in binder.c
CVE-2018-19824 - HIGH -  kernel: Use-after-free in sound/usb/card.c:usb_audio_probe()
CVE-2019-11810 - HIGH -  kernel: a NULL pointer dereference in drivers/scsi/megaraid/megaraid_sas_base.c leading to DoS
CVE-2022-28390 - HIGH -  kernel: a double free in ems_usb_start_xmit in drivers/net/can/usb/ems_usb.c
CVE-2022-28388 - HIGH -  kernel: a double free in usb_8dev_start_xmit in drivers/net/can/usb/usb_8dev.c
CVE-2019-19074 - HIGH -  kernel: a memory leak in the ath9k management function in allows local DoS
CVE-2020-0444 - HIGH -  kernel: bad kfree in auditfilter.c may lead to escalation of privilege
CVE-2019-9503 - HIGH -  kernel: brcmfmac frame validation bypass
CVE-2019-9500 - HIGH -  kernel: brcmfmac heap buffer overflow in brcmf_wowl_nd_results
CVE-2019-13272 - HIGH -  kernel: broken permission and object lifetime handling for PTRACE_TRACEME
CVE-2021-38207 - HIGH -  kernel: buffer overflow in drivers/net/ethernet/xilinx/ll_temac_main.c by sending heavy network traffic for about ten minutes
CVE-2018-5848 - HIGH -  kernel: buffer overflow in drivers/net/wireless/ath/wil6210/wmi.c:wmi_set_ie() may lead to memory corruption
CVE-2020-12653 - HIGH -  kernel: buffer overflow in mwifiex_cmd_append_vsie_tlv function in drivers/net/wireless/marvell/mwifiex/scan.c
CVE-2021-28660 - HIGH -  kernel: buffer overflow in rtw_wx_set_scan function in drivers/staging/rtl8188eu/os_dep/ioctl_linux.c
CVE-2021-4197 - HIGH -  kernel: cgroup: Use open-time creds and namespace for migration perm checks
CVE-2022-0492 - HIGH -  kernel: cgroups v1 release_agent feature may allow privilege escalation
CVE-2021-38300 - HIGH -  kernel: crafting anomalous machine code may lead to arbitrary Kernel code execution
CVE-2021-38160 - HIGH -  kernel: data corruption or loss can be triggered by an untrusted device that supplies a buf->len value exceeding the buffer size in drivers/char/virtio_console.c
CVE-2019-15538 - HIGH -  kernel: denial of service in in xfs_setattr_nonsize in fs/xfs/xfs_iops.c
CVE-2019-17075 - HIGH -  kernel: denial of service in write_tpt_entry in drivers/infiniband/hw/cxgb4/mem.c
CVE-2021-3864 - HIGH -  kernel: descendant's dumpable setting with certain SUID binaries
CVE-2019-19052 - HIGH -  kernel: dos in gs_can_open() function in drivers/net/can/usb/gs_usb.c
CVE-2021-3600 - HIGH -  kernel: eBPF 32-bit source register truncation on div/mod
CVE-2021-41864 - HIGH -  kernel: eBPF multiplication integer overflow in prealloc_elems_and_freelist() in kernel/bpf/stackmap.c leads to out-of-bounds write
CVE-2021-4083 - HIGH -  kernel: fget: check that the fd still exists after getting a ref to it
CVE-2019-11599 - HIGH -  kernel: fix race condition between mmget_not_zero()/get_task_mm() and core dumping
CVE-2021-27365 - HIGH -  kernel: heap buffer overflow in the iSCSI subsystem
CVE-2019-14814 - HIGH -  kernel: heap overflow in mwifiex_set_uap_rates() function of Marvell Wifi Driver leading to DoS
CVE-2019-14816 - HIGH -  kernel: heap overflow in mwifiex_update_vs_ie() function of Marvell WiFi driver
CVE-2020-12654 - HIGH -  kernel: heap-based buffer overflow in mwifiex_ret_wmm_get_status function in drivers/net/wireless/marvell/mwifiex/wmm.c
CVE-2019-14815 - HIGH -  kernel: heap-overflow in mwifiex_set_wmm_params() function of Marvell WiFi driver leading to DoS
CVE-2020-25643 - HIGH -  kernel: improper input validation in ppp_cp_parse_cr function leads to memory corruption and read overflow
CVE-2021-45485 - HIGH -  kernel: information leak in the IPv6 implementation
CVE-2019-0136 - HIGH -  kernel: insufficient access control in the Intel(R) PROSet/Wireless WiFi Software driver may allow an unauthenticated user to potentially enable DoS via adjacent access
CVE-2020-13974 - HIGH -  kernel: integer overflow in k_ascii() in drivers/tty/vt/keyboard.c
CVE-2021-3612 - HIGH -  kernel: joydev: zero size passed to joydev_handle_JSIOCSBTNMAP()
CVE-2020-10757 - HIGH -  kernel: kernel: DAX hugepages not considered during mremap
CVE-2019-15239 - HIGH -  kernel: local attacker can trigger multiple use-after-free conditions results in privilege escalation
CVE-2020-29661 - HIGH -  kernel: locking issue in drivers/tty/tty_jobctrl.c can lead to an use-after-free
CVE-2018-25020 - HIGH -  kernel: long jump over an instruction sequence can lead to overflow in the BPF subsystem
CVE-2021-3847 - HIGH -  kernel: low-privileged user privileges escalation
CVE-2019-2024 - HIGH -  kernel: media: em28xx: Use-after-free in em28xx/em28xx-dvb.c when disconnecting
CVE-2020-14305 - HIGH -  kernel: memory corruption in Voice over IP nf_conntrack_h323 module
CVE-2020-14386 - HIGH -  kernel: memory corruption in net/packet/af_packet.c leads to elevation of privilege
CVE-2013-7445 - HIGH -  kernel: memory exhaustion via crafted Graphics Execution Manager (GEM) objects
CVE-2020-25672 - HIGH -  kernel: memory leak in llcp_sock_connect()
CVE-2019-15916 - HIGH -  kernel: memory leak in register_queue_kobjects() in net/core/net-sysfs.c leads to denial of service
CVE-2019-8980 - HIGH -  kernel: memory leak in the kernel_read_file function in fs/exec.c allows to cause a denial of service
CVE-2022-30594 - HIGH -  kernel: mishandled seccomp permissions
CVE-2020-11668 - HIGH -  kernel: mishandles invalid descriptors in drivers/media/usb/gspca/xirlink_cit.c
CVE-2019-19448 - HIGH -  kernel: mounting a crafted btrfs filesystem image, performing some operations, and then making a syncfs system call can lead to a use-after-free in try_merge_free_space in fs/btrfs/free-space-cache.c
CVE-2019-19447 - HIGH -  kernel: mounting a crafted ext4 filesystem image, performing some operations, and unmounting can lead to a use-after-free in ext4_put_super in fs/ext4/super.c
CVE-2019-19449 - HIGH -  kernel: mounting a crafted f2fs filesystem image can lead to slab-out-of-bounds read access in f2fs_build_segment_manager in fs/f2fs/segment.c
CVE-2019-11486 - HIGH -  kernel: multiple race conditions in Siemens R3964 line discipline driver in drivers/tty/n_r3964.c leading to denial of service
CVE-2020-12351 - HIGH -  kernel: net: bluetooth: type confusion while processing AMP packets
CVE-2021-20322 - HIGH -  kernel: new DNS Cache Poisoning Attack based on ICMP fragment needed packets replies
CVE-2021-3760 - HIGH -  kernel: nfc: Use-After-Free vulnerability of ndev->rf_conn_info object
CVE-2018-16871 - HIGH -  kernel: nfs: NULL pointer dereference due to an anomalized NFS message sequence
CVE-2018-16884 - HIGH -  kernel: nfs: use-after-free in svc_process_common()
CVE-2017-18509 - HIGH -  kernel: not checking sk_type and protocol in net/ipv6/ip6mr.c leads to general protection fault, or arbitrary code execution
CVE-2019-12818 - HIGH -  kernel: null-pointer dereference in function nfc_llcp_build_tlv in net/nfc/llcp_commands.c
CVE-2019-15117 - HIGH -  kernel: out of bounds memory access in parse_audio_mixer_unit in sound/usb/mixer.c
CVE-2019-15927 - HIGH -  kernel: out-of-bounds in function build_audio_procunit in sound/usb/mixer.c
CVE-2021-45469 - HIGH -  kernel: out-of-bounds memory access in __f2fs_setxattr() in fs/f2fs/xattr.c when an inode has an invalid last xattr entry
CVE-2021-27364 - HIGH -  kernel: out-of-bounds read in libiscsi module
CVE-2020-9383 - HIGH -  kernel: out-of-bounds read in set_fdc in drivers/block/floppy.c
CVE-2021-0512 - HIGH -  kernel: out-of-bounds write due to a heap buffer overflow in __hidinput_change_resolution_multipliers() of hid-input.c
CVE-2019-19816 - HIGH -  kernel: out-of-bounds write in __btrfs_map_block in fs/btrfs/volumes.c
CVE-2019-19814 - HIGH -  kernel: out-of-bounds write in __remove_dirty_segment in fs/f2fs/segment.c
CVE-2019-19378 - HIGH -  kernel: out-of-bounds write in index_rbio_pages in fs/btrfs/raid56.c
CVE-2021-22555 - HIGH -  kernel: out-of-bounds write in xt_compat_target_from_user() in net/netfilter/x_tables.c
CVE-2020-14351 - HIGH -  kernel: performance counters race condition use-after-free
CVE-2019-2182 - HIGH -  kernel: possible execution path in MMU code leads to local escalation of privilege
CVE-2022-0330 - HIGH -  kernel: possible privileges escalation due to missing TLB flush
CVE-2021-3752 - HIGH -  kernel: possible use-after-free in bluetooth module
CVE-2022-26490 - HIGH -  kernel: potential buffer overflows in EVT_TRANSACTION in st21nfca
CVE-2021-37576 - HIGH -  kernel: powerpc: KVM guest OS users can cause host OS memory corruption
CVE-2021-32399 - HIGH -  kernel: race condition for removal of the HCI controller
CVE-2020-25668 - HIGH -  kernel: race condition in fg_console can lead to use-after-free in con_font_op
CVE-2021-3609 - HIGH -  kernel: race condition in net/can/bcm.c leads to local privilege escalation
CVE-2022-1729 - HIGH -  kernel: race condition in perf_event_open leads to privilege escalation
CVE-2019-11815 - HIGH -  kernel: race condition in rds_tcp_kill_sock in net/rds/tcp.c leading to use-after-free
CVE-2018-20836 - HIGH -  kernel: race condition in smp_task_timedout() and smp_task_done() in drivers/scsi/libsas/sas_expander.c leads to use-after-free
CVE-2022-1048 - HIGH -  kernel: race condition in snd_pcm_hw_free leading to use-after-free
CVE-2021-39686 - HIGH -  kernel: race condition in the Android binder driver could lead to incorrect security checks
CVE-2019-18683 - HIGH -  kernel: race condition in vivid_stop_generating_vid_cap(),vivid_stop_generating_vid_out(), sdr_cap_stop_streaming()
CVE-2021-40490 - HIGH -  kernel: race condition was discovered in ext4_write_inline_data_end in fs/ext4/inline.c in the ext4 subsystem
CVE-2020-25670 - HIGH -  kernel: refcount leak in llcp_sock_bind()
CVE-2020-25671 - HIGH -  kernel: refcount leak in llcp_sock_connect()
CVE-2020-14381 - HIGH -  kernel: referencing inode of removed superblock in get_futex_key() causes UAF
CVE-2022-0435 - HIGH -  kernel: remote stack overflow via kernel panic on systems using TIPC may lead to DoS
CVE-2019-17666 - HIGH -  kernel: rtl_p2p_noa_ie in drivers/net/wireless/realtek/rtlwifi/ps.c in the Linux kernel lacks a certain upper-bound check, leading to a buffer overflow
CVE-2021-33909 - HIGH -  kernel: size_t-to-int conversion vulnerability in the filesystem layer
CVE-2020-36386 - HIGH -  kernel: slab out-of-bounds read in hci_extended_inquiry_result_evt() in net/bluetooth/hci_event.c
CVE-2021-42008 - HIGH -  kernel: slab out-of-bounds write in decode_data() in drivers/net/hamradio/6pack.c
CVE-2020-1749 - HIGH -  kernel: some ipv6 protocols not encrypted over ipsec tunnel
CVE-2018-12931 - HIGH -  kernel: stack-based out-of-bounds write in ntfs_attr_find in the ntfs.ko
CVE-2018-12930 - HIGH -  kernel: stack-based out-of-bounds write in ntfs_end_buffer_async_read in the ntfs.ko
CVE-2019-11479 - HIGH -  kernel: tcp: excessive resource consumption for TCP connections with low MSS allows remote denial of service
CVE-2020-29368 - HIGH -  kernel: the copy-on-write implementation can grant unintended write access because of a race condition in a THP mapcount check
CVE-2020-0030 - HIGH -  kernel: use after free due to a race condition in binder driver leads to local privilege escalation
CVE-2019-9458 - HIGH -  kernel: use after free due to race condition in the video driver leads to local privilege escalation
