CVE-2022-27404 - CRITICAL -  FreeType: Buffer Overflow
CVE-2018-14599 - CRITICAL -  libX11: Off-by-one error in XListExtensions in ListExt.c
CVE-2018-14600 - CRITICAL -  libX11: Out of Bounds write in XListExtensions in ListExt.c
CVE-2021-31535 - CRITICAL -  libX11: missing request length checks
CVE-2016-10164 - CRITICAL -  libXpm: Out-of-bounds write in XPM extension parsing
CVE-2016-10195 - CRITICAL -  libevent: Stack-buffer overflow in the name_parse() function
CVE-2017-7544 - CRITICAL -  libexif: Out-of-bounds heap read in exif_data_save_data_entry function
CVE-2020-0452 - CRITICAL -  libexif: out of bounds write due to an integer overflow in exif-entry.c
CVE-2020-13112 - CRITICAL -  libexif: several buffer over-reads in EXIF MakerNote handling can lead to information disclosure and DoS
CVE-2017-14062 - CRITICAL -  libidn2: Integer overflow in puny_decode.c/decode_digit
CVE-2019-3862 - CRITICAL -  libssh2: Out-of-bounds memory comparison with specially crafted message channel request
CVE-2019-3860 - CRITICAL -  libssh2: Out-of-bounds reads with specially crafted SFTP packets
CVE-2019-3861 - CRITICAL -  libssh2: Out-of-bounds reads with specially crafted SSH packets
CVE-2019-3859 - CRITICAL -  libssh2: Unchecked use of _libssh2_packet_require and _libssh2_packet_requirev resulting in out-of-bounds read
CVE-2019-3858 - CRITICAL -  libssh2: Zero-byte allocation with a specially crafted SFTP packed leading to an out-of-bounds read
CVE-2017-5225 - CRITICAL -  libtiff: Heap-buffer overflow in tools/tiffcp via crafted BitsPerSample value
CVE-2016-9538 - CRITICAL -  libtiff: Integer overflow leads to reading undefined buffer in readContigStripsIntoBuffer()
CVE-2015-7554 - CRITICAL -  libtiff: Invalid-write in _TIFFVGetField() when parsing some extension tags
CVE-2015-8668 - CRITICAL -  libtiff: OOB read in bmp2tiff
CVE-2016-6223 - CRITICAL -  libtiff: Out-of-bounds read on memory-mapped files in TIFFReadRawStrip1() and TIFFReadRawTile1()
CVE-2016-9537 - CRITICAL -  libtiff: Out-of-bounds write vulnerabilities in tools/tiffcrop.c
CVE-2016-9533 - CRITICAL -  libtiff: PixarLog horizontalDifference heap-buffer-overflow
CVE-2016-9535 - CRITICAL -  libtiff: Predictor heap-buffer-overflow
CVE-2016-9534 - CRITICAL -  libtiff: TIFFFlushData1 heap-buffer-overflow
CVE-2016-9540 - CRITICAL -  libtiff: cpStripToTile heap-buffer-overflow
CVE-2016-9536 - CRITICAL -  libtiff: t2p_process_jpeg_strip heap-buffer-overflow
CVE-2018-25011 - CRITICAL -  libwebp: heap-based buffer overflow in PutLE16()
CVE-2020-36328 - CRITICAL -  libwebp: heap-based buffer overflow in WebPDecode*Into functions
CVE-2018-25010 - CRITICAL -  libwebp: out-of-bounds read in ApplyFilter()
CVE-2020-36331 - CRITICAL -  libwebp: out-of-bounds read in ChunkAssignData() in mux/muxinternal.c
CVE-2020-36330 - CRITICAL -  libwebp: out-of-bounds read in ChunkVerifyAndAssign() in mux/muxread.c
CVE-2018-25013 - CRITICAL -  libwebp: out-of-bounds read in ShiftBytes()
CVE-2018-25009 - CRITICAL -  libwebp: out-of-bounds read in WebPMuxCreateInternal
CVE-2018-25012 - CRITICAL -  libwebp: out-of-bounds read in WebPMuxCreateInternal()
CVE-2018-25014 - CRITICAL -  libwebp: use of uninitialized value in ReadSymbol()
CVE-2020-36329 - CRITICAL -  libwebp: use-after-free in EmitFancyRGB() in dec/io_dec.c
CVE-2016-4448 - CRITICAL -  libxml2: Format string vulnerability
CVE-2017-7376 - CRITICAL -  libxml2: Incorrect limit used for port values
CVE-2017-16931 - CRITICAL -  libxml2: Mishandling parameter-entity references
CVE-2017-7375 - CRITICAL -  libxml2: Missing validation for external entities in xmlParsePEReference
CVE-2017-8872 - CRITICAL -  libxml2: Out-of-bounds read in htmlParseTryOrFinish
CVE-2016-4658 - CRITICAL -  libxml2: Use after free via namespace node in XPointer ranges
CVE-2016-4610 - CRITICAL -  libxslt: Invalid memory access leading to DoS at exsltDynMapFunction()
CVE-2016-4609 - CRITICAL -  libxslt: Out-of-bounds read at xmlGetLineNoInternal()
CVE-2019-11068 - CRITICAL -  libxslt: xsltCheckRead and xsltCheckWrite routines security bypass by crafted URL
CVE-2018-13347 - CRITICAL -  mercurial: Buffer underflow in mpatch.c:mpatch_apply()
CVE-2018-1000132 - CRITICAL -  mercurial: HTTP server permissions bypass
CVE-2017-17458 - CRITICAL -  mercurial: arbitrary command execution in mercurial repo with a git submodule
CVE-2017-1000116 - CRITICAL -  mercurial: command injection on clients through malicious ssh URLs
CVE-2017-10685 - CRITICAL -  ncurses: Stack-based buffer overflow caused by format string vulnerability in fmt_entry function
CVE-2017-10684 - CRITICAL -  ncurses: Stack-based buffer overflow in fmt_entry function in dump_entry.c
CVE-2022-29155 - CRITICAL -  openldap: OpenLDAP SQL injection
CVE-2016-1908 - CRITICAL -  openssh: possible fallback from untrusted to trusted X11 forwarding
CVE-2021-3711 - CRITICAL -  openssl: SM2 Decryption Buffer Overflow
CVE-2022-1292 - CRITICAL -  openssl: c_rehash script allows command injection
CVE-2017-10788 - CRITICAL -  perl-DBD-MySQL: Use-after-free when calling mysql_stmt_error() after mysql_stmt_close()
CVE-2017-12883 - CRITICAL -  perl: Buffer over-read in regular expression parser
CVE-2018-18311 - CRITICAL -  perl: Integer overflow leading to buffer overflow in Perl_my_setenv()
CVE-2018-6913 - CRITICAL -  perl: heap buffer overflow in pp_pack.c
CVE-2018-6797 - CRITICAL -  perl: heap write overflow in regcomp.c
CVE-2015-5297 - CRITICAL -  pixman: general_composite_rect() integer overflow
CVE-2017-7546 - CRITICAL -  postgresql: Empty password accepted in some authentication methods
CVE-2018-1126 - CRITICAL -  procps-ng, procps: incorrect integer size in proc/alloc.* leading to truncation / integer overflow issues
CVE-2015-20107 - CRITICAL -  python(mailcap): findmatch() function does not sanitise the second argument
CVE-2018-1000802 - CRITICAL -  python: Command injection in the shutil module
CVE-2019-9636 - CRITICAL -  python: Information Disclosure due to urlsplit improper NFKC normalization
CVE-2017-1000158 - CRITICAL -  python: Integer overflow in PyString_DecodeEscape results in heap-base buffer overflow
CVE-2021-3177 - CRITICAL -  python: Stack-based buffer overflow in PyCArg_repr in _ctypes/callproc.c
CVE-2019-9948 - CRITICAL -  python: Undocumented local_file protocol allows remote attackers to bypass protection mechanisms
CVE-2017-12424 - CRITICAL -  shadow-utils: Buffer overflow via newusers tool
CVE-2017-10989 - CRITICAL -  sqlite: Heap-buffer overflow in the getNodeSize function
CVE-2019-8457 - CRITICAL -  sqlite: heap out-of-bound read in function rtreenode()
CVE-2017-9800 - CRITICAL -  subversion: Command injection through clients via malicious svn+ssh URLs
CVE-2020-10188 - CRITICAL -  telnet-server: no bounds checks in nextitem() function allows to remotely execute arbitrary code
CVE-2019-5953 - CRITICAL -  wget: do_conversion() heap-based buffer overflow vulnerability
CVE-2016-9843 - CRITICAL -  zlib: Big-endian out-of-bounds pointer
CVE-2016-9841 - CRITICAL -  zlib: Out-of-bounds pointer arithmetic in inffast.c
CVE-2015-8947 - HIGH -  CVE-2016-2052 CVE-2015-8947 chromium-browser: Multiple unspecified vulnerabilities in HarfBuzz before 1.0.6
CVE-2016-6787 - HIGH -  CVE-2016-6786 CVE-2016-6787 kernel: Possible privilege escalation due to lack of locking around changing event->ctx
CVE-2016-6786 - HIGH -  CVE-2016-6787 kernel: Possible privilege escalation due to lack of locking around changing event->ctx
CVE-2018-20506 - HIGH -  CVE-2018-20346 CVE-2018-20505 CVE-2018-20506 sqlite: Multiple flaws in sqlite which can be triggered via corrupted internal databases (Magellan)
CVE-2018-20346 - HIGH -  CVE-2018-20505 CVE-2018-20506 sqlite: Multiple flaws in sqlite which can be triggered via corrupted internal databases (Magellan)
CVE-2022-28356 - HIGH -  CVE-2022-28356 kernel: refcount leak in llc_ui_bind and llc_ui_autobind
CVE-2022-27405 - HIGH -  FreeType: Segementation Fault
CVE-2022-27406 - HIGH -  Freetype: Segmentation violation
CVE-2017-12430 - HIGH -  GraphicsMagick, ImageMagick: Memory exhaustion in ReadMPCImage in coders/mpc.c
CVE-2020-10531 - HIGH -  ICU: Integer overflow in UnicodeString::doAppend()
CVE-2021-20313 - HIGH -  ImageMagick: Cipher leak when the calculating signatures in TransformSignatureof MagickCore/signature.c
CVE-2017-15281 - HIGH -  ImageMagick: Conditional statement depends on unitialized value
CVE-2017-5506 - HIGH -  ImageMagick: Double-free memory corruption in profile.c
CVE-2017-14682 - HIGH -  ImageMagick: Heap buffer overflow in the GetNextToken function
CVE-2017-17879 - HIGH -  ImageMagick: Heap-based buffer over-read in ReadOneMNGImage function in coders/png.c
CVE-2018-5248 - HIGH -  ImageMagick: Heap-based buffer over-read in the ReadSIXELImage function in coders/sixel.c
CVE-2017-12983 - HIGH -  ImageMagick: Heap-based buffer overflow in the ReadSFWImage function
CVE-2017-14224 - HIGH -  ImageMagick: Heap-based buffer overflow in the WritePCXImage function
CVE-2017-7619 - HIGH -  ImageMagick: Infinite loop due to a floating-point rounding error in some of the color algorithms
CVE-2017-13143 - HIGH -  ImageMagick: Initialized data use in ReadMATImage function in coders/mat.c
CVE-2021-20312 - HIGH -  ImageMagick: Integer overflow in WriteTHUMBNAILImage of coders/thumbnail.c
CVE-2017-16546 - HIGH -  ImageMagick: Invalid memory allocation in the ReadWPGImage function
CVE-2017-12429 - HIGH -  ImageMagick: Memory exhaustion in ReadMIFFImage in coders/miff.c
CVE-2017-12435 - HIGH -  ImageMagick: Memory exhaustion in ReadSUNImage function in coders/sun.c
CVE-2017-11170 - HIGH -  ImageMagick: Memory leak in ReadTGAImage function when processing TGA or VST file
CVE-2016-10146 - HIGH -  ImageMagick: Memory leak in caption and label handling
CVE-2016-10252 - HIGH -  ImageMagick: Memory leak in isOptionMember function
CVE-2017-5507 - HIGH -  ImageMagick: Memory leak in mpc file handling
CVE-2017-15015 - HIGH -  ImageMagick: NULL pointer dereference in PDFDelegateMessage
CVE-2017-15017 - HIGH -  ImageMagick: NULL pointer dereference in ReadOneMNGImage
CVE-2017-14739 - HIGH -  ImageMagick: NULL pointer dereference in the AcquireResampleFilterThreadSet function
CVE-2016-8707 - HIGH -  ImageMagick: OOB write in convert utility when deflating TIFF files
CVE-2017-12640 - HIGH -  ImageMagick: Out-of-bounds read in ReadOneMNGImage function in coders/png.c
CVE-2017-14607 - HIGH -  ImageMagick: Out-of-bounds read in ReadTIFFImage in coders/tiff.c
CVE-2017-5510 - HIGH -  ImageMagick: Out-of-bounds write flaw in psd file handling
CVE-2017-11188 - HIGH -  ImageMagick: Resource exhaustion in ReadDPXImage function in coders\dpx.c
CVE-2017-12587 - HIGH -  ImageMagick: Resource exhaustion in ReadPWPImage function in coders\pwp.c
CVE-2020-29599 - HIGH -  ImageMagick: Shell injection via PDF password could result in arbitrary code execution
CVE-2020-19667 - HIGH -  ImageMagick: Stack buffer overflow in XPM coder could result in a crash
CVE-2017-11450 - HIGH -  ImageMagick: Too short JPEG data causes denial of service in coders/jpeg.c
CVE-2019-15140 - HIGH -  ImageMagick: Use after free in ReadMATImage in coders/mat.c
CVE-2019-13135 - HIGH -  ImageMagick: a "use of uninitialized value" vulnerability in the function ReadCUTImage leading to a crash and DoS
CVE-2017-11449 - HIGH -  ImageMagick: coders/mpc.c don't validade blob sizes of mpc images received from stdin
CVE-2019-13297 - HIGH -  ImageMagick: heap-based buffer over-read at MagickCore/threshold.c in AdaptiveThresholdImage because a height of zero is mishandled
CVE-2019-13295 - HIGH -  ImageMagick: heap-based buffer over-read at MagickCore/threshold.c in AdaptiveThresholdImage because a width of zero is mishandled
CVE-2019-10650 - HIGH -  ImageMagick: heap-based buffer over-read in WriteTIFFImage of coders/tiff.c leads to denial of service or information disclosure via crafted image file
CVE-2017-10928 - HIGH -  ImageMagick: heap-based buffer over-read in the GetNextToken function
CVE-2018-16412 - HIGH -  ImageMagick: heap-based buffer over-read in the ParseImageResourceBlocks function in coders/psd.c
CVE-2018-16413 - HIGH -  ImageMagick: heap-based buffer over-read in the PushShortPixel function in MagickCore/quantum-private.h
CVE-2019-11598 - HIGH -  ImageMagick: heap-based buffer over-read in the function WritePNMImage of coders/pnm.c leading to DoS or information disclosure
CVE-2019-11597 - HIGH -  ImageMagick: heap-based buffer over-read in the function WriteTIFFImage of coders/tiff.c leading to DoS or information disclosure
CVE-2019-13300 - HIGH -  ImageMagick: heap-based buffer overflow at MagickCore/statistic.c in EvaluateImages because of mishandling columns
CVE-2019-13307 - HIGH -  ImageMagick: heap-based buffer overflow at MagickCore/statistic.c in EvaluateImages because of mishandling rows
CVE-2020-27752 - HIGH -  ImageMagick: heap-based buffer overflow in PopShortPixel in MagickCore/quantum-private.h
CVE-2022-28463 - HIGH -  ImageMagick: heap-buffer-overflow in PushLongPixel() of quantum-private.h
CVE-2022-1114 - HIGH -  ImageMagick: heap-use-after-free in RelinquishDCMInfo of dcm.c
CVE-2017-12805 - HIGH -  ImageMagick: memory exhaustion in function ReadTIFFImage causing denial of service
CVE-2017-12806 - HIGH -  ImageMagick: memory exhaustion in function format8BIM causing denial of service
CVE-2019-10131 - HIGH -  ImageMagick: off-by-one read in formatIPTCfromBuffer function in coders/meta.c
CVE-2018-12600 - HIGH -  ImageMagick: out of bounds write ReadDIBImage and WriteDIBImage in coders/dib.c
CVE-2018-12599 - HIGH -  ImageMagick: out of bounds write in ReadBMPImage and WriteBMPImage in coders/bmp.c
CVE-2020-27766 - HIGH -  ImageMagick: outside the range of representable values of type 'unsigned long' at MagickCore/statistic.c
CVE-2019-13304 - HIGH -  ImageMagick: stack-based buffer overflow at coders/pnm.c in WritePNMImage because of a misplaced assignment
CVE-2019-13305 - HIGH -  ImageMagick: stack-based buffer overflow at coders/pnm.c in WritePNMImage because of a misplaced strncpy and an off-by-one error
CVE-2019-13306 - HIGH -  ImageMagick: stack-based buffer overflow at coders/pnm.c in WritePNMImage because of off-by-one errors
CVE-2017-9098 - HIGH -  ImageMagick: use of uninitialized memory in RLE decoder
CVE-2021-20309 - HIGH -  ImagemMagick: Division by zero in WaveImage() of MagickCore/visual-effects.c
CVE-2022-1353 - HIGH -  Kernel: A kernel-info-leak issue in pfkey_register
CVE-2017-1000407 - HIGH -  Kernel: KVM: DoS via write flood to I/O port 0x80
CVE-2019-14821 - HIGH -  Kernel: KVM: OOB memory access via mmio ring buffer
CVE-2017-7518 - HIGH -  Kernel: KVM: debug exception via syscall emulation
CVE-2018-1087 - HIGH -  Kernel: KVM: error in exception handling leads to wrong debug stack value
CVE-2019-7221 - HIGH -  Kernel: KVM: nVMX: use-after-free of the hrtimer for emulation of the preemption timer
CVE-2019-6974 - HIGH -  Kernel: KVM: potential use-after-free via kvm_ioctl_create_device()
CVE-2017-2583 - HIGH -  Kernel: Kvm: vmx/svm potential privilege escalation inside guest
CVE-2018-8897 - HIGH -  Kernel: error in exception handling leads to DoS
CVE-2017-16939 - HIGH -  Kernel: ipsec: xfrm: use-after-free leading to potential privilege escalation
CVE-2017-12154 - HIGH -  Kernel: kvm: nVMX: L2 guest could access hardware(L0) CR8 register
CVE-2017-2584 - HIGH -  Kernel: kvm: use after free in complete_emulated_mmio
CVE-2019-10639 - HIGH -  Kernel: net: using kernel space address bits to derive IP ID may potentially break KASLR
CVE-2019-11478 - HIGH -  Kernel: tcp: excessive resource consumption while processing SACK blocks allows remote denial of service
CVE-2019-11477 - HIGH -  Kernel: tcp: integer overflow while processing SACK blocks allows remote denial of service
CVE-2019-3900 - HIGH -  Kernel: vhost_net: infinite loop while receiving packets leads to DoS
CVE-2018-5360 - HIGH -  LibTIFF: heap-based buffer over-read in the ReadTIFFImage function in coders/tiff.c
CVE-2017-1000115 - HIGH -  Mercurial: pathaudit: path traversal via symlink
CVE-2021-23169 - HIGH -  OpenEXR: Heap-buffer-overflow in Imf_2_5::copyIntoFrameBuffer
CVE-2021-20299 - HIGH -  OpenEXR: Null-dereference READ in Imf_2_5::Header::operator
CVE-2017-9115 - HIGH -  OpenEXR: Out-of-bounds write in the = operator function
CVE-2017-9111 - HIGH -  OpenEXR: Out-of-bounds write in the storeSSE function
CVE-2021-20298 - HIGH -  OpenEXR: Out-of-memory in B44Compressor
CVE-2017-12596 - HIGH -  OpenEXR: heap-based buffer over-read in hufDecode function
CVE-2016-8610 - HIGH -  SSL/TLS: Malformed plain-text ALERT packets could cause remote DoS
CVE-2021-35940 - HIGH -  apr: Regression of CVE-2017-12613 fix in apr 1.7
CVE-2019-9924 - HIGH -  bash: BASH_CMD is writable in restricted bash shells
CVE-2016-7543 - HIGH -  bash: Specially crafted SHELLOPTS+PS4 variables allows command substitution
CVE-2018-6543 - HIGH -  binutils:  integer overflow in load_specific_debug_section function in objdump.c
CVE-2017-12454 - HIGH -  binutils: Arbitrary memory read in _bfd_vms_slurp_egs function
CVE-2017-7223 - HIGH -  binutils: Global buffer overflow when attempting to unget EOF character
CVE-2017-14729 - HIGH -  binutils: Heap buffer overflow in the *_get_synthetic_symtab functions
CVE-2017-12799 - HIGH -  binutils: Heap-based 1 byte buffer over-write in elf_read_notes function in bfd/elf.c
CVE-2017-7227 - HIGH -  binutils: Heap-based buffer overflow in ld due to missing null termination
CVE-2017-7300 - HIGH -  binutils: Heap-buffer overflow in aout_link_add_symbols function
CVE-2018-7208 - HIGH -  binutils: Improper bounds check in coffgen.c:coff_pointerize_aux() allows for denial of service when parsing a crafted COFF file
CVE-2017-14333 - HIGH -  binutils: Insuficient input validation in process_version_sections function in readelf.c
CVE-2018-6323 - HIGH -  binutils: Integer overflow in elf_object_p function in elfcode.h
CVE-2017-14745 - HIGH -  binutils: Integer overflow in the *_get_synthetic_symtab functions
CVE-2018-7643 - HIGH -  binutils: Integer overflow in the display_debug_ranges function resulting in crash
CVE-2017-12457 - HIGH -  binutils: NULL pointer dereference in bfd_make_section_with_flags function
CVE-2017-8394 - HIGH -  binutils: NULL pointer dereference in the _bfd_elf_large_com_section
CVE-2017-13710 - HIGH -  binutils: NULL pointer dereference in the setup_group function
CVE-2017-7225 - HIGH -  binutils: Null pointer dereference and invalid write in find_nearest_line function in addr2line
CVE-2017-7301 - HIGH -  binutils: Off-by-one error in aout_link_add_symbols function
CVE-2017-8397 - HIGH -  binutils: Out-of-bounds read and write while processing binary containing reloc(s) with negative addresses
CVE-2017-8393 - HIGH -  binutils: Out-of-bounds read due to wrong assumption for objcopy and strip
CVE-2017-7304 - HIGH -  binutils: Out-of-bounds read in copy_special_section_fields function
CVE-2017-7303 - HIGH -  binutils: Out-of-bounds read in find_link function
CVE-2017-8396 - HIGH -  binutils: Out-of-bounds read in the existing reloc offset range tests
CVE-2017-7302 - HIGH -  binutils: Out-of-bounds read in wap_std_reloc_out function
CVE-2017-8398 - HIGH -  binutils: Out-of-bounds read while dumping the debug information from a corrupt binary
CVE-2017-8395 - HIGH -  binutils: Out-of-bounds write in the _bfd_generic_get_section_contents function
CVE-2017-12448 - HIGH -  binutils: heap use after free in bfd_cache_close function
CVE-2017-12453 - HIGH -  binutils: out of bounds heap read in __bfd_vms_slurp_eeom function
CVE-2017-12449 - HIGH -  binutils: out of bounds heap read in _bfd_vms_save_sized_string function
CVE-2017-12452 - HIGH -  binutils: out of bounds heap read in bfd_mach_o_i386_canonicalize_one_reloc function
CVE-2017-12455 - HIGH -  binutils: out of bounds heap read in evax_bfd_print_emh function
CVE-2017-12458 - HIGH -  binutils: out of bounds heap read in nlm_swap_auxiliary_headers_in function
CVE-2017-12456 - HIGH -  binutils: out of bounds heap read in read_symbol_stabs_debugging_inf function
CVE-2017-12450 - HIGH -  binutils: out of bounds heap write in alpha_vms_object_p function
CVE-2017-12459 - HIGH -  binutils: out of bounds heap write in bfd_mach_o_read_symtab_strtab function
CVE-2017-12451 - HIGH -  binutils: out of bounds stack read in _bfd_xcoff_read_ar_hdr function
CVE-2017-14176 - HIGH -  bzr: does not strip bzr+ssh SSH options
CVE-2020-35492 - HIGH -  cairo: libreoffice slideshow aborts with stack smashing in cairo's composite_boxes
